"yy1","age","income","checking","saving","stocks","bond","vehic","houses","nnresre","late","late60","mrthel","install","edn_inst","veh_inst","housecl","own","noccbal","credit_score"
3905,28,41075,2000,0,300,0,0,0,0,"0","0",0,42800,42800,0,2,0,1,687
3906,56,1939156,61600,601000,2e+05,250000,110600,2400000,0,"0","0",8e+05,0,0,0,1,1,1,660
3907,38,71556,500,0,0,0,26020,0,0,"1","0",0,440,0,0,2,1,1,602
3908,57,122792,1500,57700,0,0,27400,140000,0,"0","0",0,0,0,0,1,1,1,764
3909,50,135114,34500,0,0,0,0,0,0,"0","0",0,0,0,0,2,0,0,802
3910,22,21402,170,1000,5000,0,0,0,0,"0","0",0,0,0,0,2,0,1,700
3911,73,34373,0,14000,0,0,41000,3e+05,0,"0","0",0,27200,0,27200,1,1,1,728
3912,35,104848,11000,0,0,0,54000,5e+05,0,"0","0",110000,6660,0,6660,1,1,0,803
3913,77,891752,1680,62400,1e+06,0,0,2e+06,0,"0","0",0,0,0,0,1,0,1,850
3914,53,81068,1218,0,0,0,66460,0,0,"0","0",0,33484,0,33400,2,1,0,844
3915,43,12447781,229800,5000200,0,0,153380,5324000,66000,"0","0",0,0,0,0,1,1,1,600
3916,39,61828,20,0,0,0,42140,213400,0,"0","0",150000,17530,0,14080,1,1,0,766
3917,34,63774,296,30,42,0,0,0,0,"1","0",0,0,0,0,2,0,0,648
3918,56,8011718,316800,937000,0,4e+05,205020,2034000,564,"0","0",0,0,0,0,1,1,1,900
3919,74,48857,18580,888,0,0,33740,2e+05,0,"0","0",0,0,0,0,1,1,1,717
3920,56,82582,0,3000,0,0,58260,0,0,"0","0",0,8000,0,8000,2,1,0,851
3921,52,1366273,1e+05,15000,50000,0,37600,3500000,0,"0","0",1500000,12800,0,12800,1,1,1,600
3922,68,901480,125000,0,0,0,69600,1200000,705000,"0","0",0,0,0,0,1,1,1,798
3923,29,94256,300,0,0,0,34880,0,0,"1","1",0,60000,34000,26000,2,1,1,586
3924,80,59450,1100,30000,0,0,32000,140000,0,"0","0",61000,0,0,0,1,1,1,695
3925,70,138573,39160,15000,0,0,48400,513000,0,"0","0",190000,0,0,0,1,1,1,691
3926,78,56424,2400,0,11460,0,12000,610800,0,"0","0",0,0,0,0,1,1,1,742
3927,55,636657,60000,150000,0,0,24000,350000,0,"0","0",0,0,0,0,1,1,1,900
3929,83,7365982,630600,250200,70460000,0,160402,3256000,0,"0","0",0,0,0,0,1,1,1,900
3930,64,97498,1900,0,0,0,13000,160000,0,"0","0",102000,0,0,0,1,1,0,780
3931,59,37832,0,0,0,0,0,150000,0,"0","0",79000,0,0,0,1,0,1,636
3932,54,12971,1000,0,0,0,26400,0,0,"0","0",0,20200,0,20200,2,1,1,746
3933,32,64855,35600,0,0,0,16800,0,0,"0","0",0,13200,0,13200,2,1,0,853
3934,61,131871,3980,0,0,0,19200,450000,24000,"0","0",0,0,0,0,1,1,1,666
3935,46,194564,6000,4070,0,0,47960,275000,0,"0","0",240000,60400,43000,17400,1,1,0,740
3936,26,52316,2600,0,0,0,16800,0,0,"1","1",0,203140,203140,0,2,1,0,670
3937,45,60531,2000,0,0,0,43200,0,0,"0","0",0,59600,38500,21100,2,1,0,835
3938,49,60747,1100,0,500,0,90800,0,0,"1","0",0,7868,0,7000,2,1,0,704
3939,31,84743,5000,0,500,0,0,0,0,"0","0",0,6920,0,0,2,0,0,798
3940,63,131871,11000,35876,14000,0,88200,1036000,0,"0","0",580000,235400,215600,19800,1,1,0,755
3941,77,539591,47400,340000,1e+06,0,33200,6e+05,0,"0","0",0,0,0,0,1,1,1,900
3942,44,59450,2000,0,0,0,64600,2e+05,0,"0","0",150000,71000,40000,31000,1,1,0,751
3943,44,75664,1330,700,3000,0,3500,0,0,"0","0",0,25500,6500,19000,2,1,0,845
3944,51,2105616,375000,0,5e+05,0,193400,2500000,0,"0","0",0,0,0,0,1,1,1,900
3945,61,86473,11000,0,0,0,43400,90000,0,"0","0",14000,30800,0,30800,1,1,1,699
3946,67,2421242,0,0,0,0,63800,4200000,0,"0","0",2e+06,0,0,0,1,1,1,600
3947,59,62693,4746,0,3900,0,27840,150000,0,"0","0",0,5880,0,0,1,1,0,814
3948,45,132520,2500,52104,0,0,62600,550000,0,"0","0",230000,10000,0,10000,1,1,0,783
3949,49,3288134,0,1025600,10124000,0,21000,9854000,0,"1","0",0,2780000,0,0,1,1,0,550
3950,54,222019,60000,41000,2e+05,0,112000,5e+05,0,"0","0",38000,5900,0,5900,1,1,1,855
3951,59,454199,15000,4e+05,0,0,23400,1e+06,0,"0","0",440000,0,0,0,1,1,0,865
3952,39,75664,14000,50500,0,0,18200,475000,0,"0","0",306000,0,0,0,1,1,0,741
3953,33,121927,17980,17660,0,0,47200,0,0,"0","0",0,316200,309000,7200,2,1,0,815
3954,27,137276,2500,0,0,0,31640,0,0,"0","0",0,11000,11000,0,2,1,1,763
3955,46,3342179,0,0,0,0,41000,1750000,0,"0","0",1088000,5420,0,5420,1,1,1,600
3956,73,476466,5100,0,3664000,0,113800,9e+05,0,"0","0",0,0,0,0,1,1,1,900
3957,72,91878,5180,0,0,0,23000,0,0,"0","0",0,22600,0,22600,2,1,1,745
3958,52,1390053,134100,1112500,10000,1e+05,41600,1e+06,0,"0","0",0,0,0,0,1,1,1,728
3960,44,119116,290,3500,6000,0,22400,450000,0,"0","0",122000,1030,0,1030,1,1,0,815
3961,68,7250757,242200,0,5372000,0,40000,3876000,4160000,"0","0",920200,0,0,0,1,1,1,624
3962,75,124737,35000,35000,0,0,69700,215000,0,"0","0",110000,13800,0,13800,1,1,1,701
3963,36,436256,25000,0,80000,0,6500,0,0,"0","0",0,0,0,0,2,1,1,848
3964,38,182890,4000,0,0,0,0,0,0,"0","0",0,0,0,0,2,0,0,800
3965,58,371834,77000,0,0,0,22000,1500000,0,"0","0",0,0,0,0,1,1,1,690
3966,42,79123,0,20,0,0,27460,0,0,"1","0",0,17020,0,17020,2,1,1,596
3968,78,17295,1210,0,0,0,0,83400,0,"0","0",0,0,0,0,1,0,1,656
3969,71,70259,2040,31056,27000,0,25060,620000,0,"0","0",0,0,0,0,1,1,1,761
3970,49,31779,0,0,0,0,8400,0,0,"1","1",0,5460,0,0,2,1,0,699
3971,85,3260030,3e+05,0,7e+06,4e+06,78400,1.1e+07,0,"0","0",0,0,0,0,1,1,1,900
3972,37,219425,16600,14600,8180,0,40200,371600,0,"0","0",124600,0,0,0,1,1,1,719
3973,64,27671,500,0,1500,0,6260,10000,0,"0","0",0,228,0,0,1,1,0,800
3974,57,89716,69400,1700,11800,0,108740,480000,1e+05,"0","0",163000,36000,0,36000,1,1,1,719
3975,66,389128,2800,95500,0,0,29000,6e+05,0,"0","0",290000,71600,40000,31600,1,1,0,743
3976,53,233261,31740,108000,80000,0,68400,1100000,0,"0","0",648000,32200,0,32200,1,1,1,625
3977,65,43020,0,1182,0,0,10780,165600,0,"0","0",0,0,0,0,1,1,0,811
3978,65,74799,10000,0,0,0,28600,250000,0,"0","0",0,0,0,0,1,1,0,861
3979,21,12971,900,0,0,0,9100,0,0,"1","1",0,1200,1200,0,2,1,1,600
3980,42,238233,3000,15000,75000,0,14000,0,0,"0","0",0,180000,180000,0,2,1,1,705
3981,66,810684,230000,0,1e+06,0,96360,2e+06,0,"0","0",0,0,0,0,1,1,1,900
3982,49,821709,14000,441000,0,0,0,2400000,0,"0","0",1124000,0,0,0,1,0,1,550
3983,68,32479238,293800,0,0,0,257260,3120000,698400,"0","0",0,0,0,0,1,1,1,900
3984,27,145923,8800,31000,1000,0,16540,0,0,"0","0",0,16000,16000,0,2,1,1,754
3986,50,121494,86600,122000,0,0,124400,0,0,"0","0",0,0,0,0,2,1,0,917
3987,43,149814,15000,21000,262400,0,111400,1660000,0,"0","0",6e+05,81800,0,81800,1,1,0,740
3988,66,34589,5000,300,0,0,20000,350000,0,"0","0",80000,0,0,0,1,1,1,704
3989,32,237801,15000,0,0,0,54400,310000,0,"0","0",190000,28000,0,24000,1,1,0,760
3991,36,86473,44000,31200,0,0,36100,550000,0,"0","0",140000,36700,26800,9900,1,1,1,700
3992,36,114577,5386,47520,0,24820,39420,439400,0,"0","0",166140,5400,0,5400,1,1,0,687
3993,85,25942,5200,42000,0,0,23000,325000,0,"0","0",0,0,0,0,1,1,0,826
3994,49,28104,124,0,0,0,6640,0,0,"0","0",0,0,0,0,2,1,1,751
3995,67,147004,20000,13000,3000,0,32000,4e+05,0,"0","0",0,0,0,0,1,1,1,735
3996,39,60531,5000,12000,0,0,23400,0,0,"0","0",0,0,0,0,2,1,0,853
3997,59,84311,0,0,0,0,23660,140000,0,"1","1",0,5000,0,5000,1,1,1,567
3998,59,131223,29210,0,0,0,53220,650000,918200,"0","0",230000,24600,0,24600,1,1,0,864
3999,73,27239,2000,7000,0,0,3380,215000,0,"0","0",1e+05,0,0,0,1,1,0,785
4000,47,204292,0,0,0,0,0,1900000,0,"0","0",1700000,0,0,0,1,0,1,482
4002,61,78907,9000,0,0,0,56740,1200000,0,"0","0",960000,15000,0,15000,1,1,1,608
4003,42,33292,516,0,0,0,0,0,0,"0","0",0,0,0,0,2,0,1,700
4004,61,5274850,1772000,0,13996000,0,12016600,14396000,13240000,"0","0",0,0,0,0,1,1,1,900
4005,50,56207,9700,4800,0,0,45200,0,0,"0","0",0,35800,0,35800,2,1,1,744
4006,34,108091,2500,0,200,0,36800,5e+05,0,"0","0",440000,20000,0,20000,1,1,0,702
4007,67,113063,35000,0,1000,0,84980,1e+06,30000,"0","0",0,15000,0,15000,1,1,1,847
4008,52,67017,9360,45000,0,0,0,0,0,"0","0",0,0,0,0,2,0,1,704
4009,83,12971,250,0,0,0,0,0,0,"0","0",0,0,0,0,2,0,0,799
4010,33,102470,1500,28000,0,0,16800,215000,0,"0","0",161000,0,0,0,1,1,1,674
4011,33,54046,2000,0,0,0,27800,295000,0,"0","0",225000,7380,0,7380,1,1,1,652
4012,40,468900,0,0,927400,0,111800,649800,638800,"0","0",0,0,0,0,1,1,1,900
4013,65,8215,0,0,0,0,0,78600,0,"1","1",6160,19400,19400,0,1,0,1,498
4014,86,1113555,0,180000,2500000,4100000,31000,340000,436800,"1","0",0,0,0,0,1,1,1,750
4015,49,3251383,120000,175000,1.7e+07,0,907400,1500000,0,"0","0",0,0,0,0,1,1,1,900
4016,67,147004,173020,0,0,0,60600,8e+05,2e+06,"0","0",0,35600,0,35600,1,1,0,969
4017,34,109172,3738,2438,0,0,32460,16600,0,"0","0",0,87490,79000,0,1,1,0,779
4018,37,31346,0,0,0,0,6780,0,0,"1","0",0,13314,12000,900,2,1,1,597
4019,69,1156576,0,0,2e+06,0,0,6524000,0,"0","0",864000,0,0,0,1,0,1,550
4020,49,228289,16152,43000,2000,0,46000,335600,0,"0","0",152000,18000,18000,0,1,1,1,697
4021,23,23780,5000,0,0,0,26000,0,0,"1","0",0,51200,36000,13800,2,1,0,687
4022,73,3373591,12919000,0,102122000,0,211000,3170000,0,"0","0",0,0,0,0,1,1,1,900
4023,32,242124,21144,20401,0,0,53400,0,0,"0","0",0,2000,2000,0,2,1,1,757
4024,67,1850521,25000,0,0,0,219094,980000,0,"0","0",598000,0,0,0,1,1,1,600
4025,37,295305,171700,33400,0,0,111200,1076000,0,"0","0",327000,33080,33080,0,1,1,1,745
4026,61,162137,8180,35740,0,0,26000,350000,0,"0","0",0,0,0,0,1,1,1,728
4027,52,10701,0,0,0,0,5860,0,0,"0","0",0,2460,2460,0,2,1,1,750
4028,42,20970,100,0,0,0,19000,0,0,"0","0",0,18200,0,18200,2,1,1,746
4029,31,37832,0,0,0,0,26600,217000,0,"1","0",94000,14120,0,14000,1,1,0,633
4030,95,1447946,1273800,0,4500000,0,21700,1200000,18500000,"0","0",0,0,0,0,1,1,1,900
4031,27,68962,5080,20800,0,0,35800,0,0,"0","0",0,364980,357600,7380,2,1,0,743
4032,63,295737,22000,11000,1e+06,6500000,114000,520000,0,"0","0",0,17600,0,17600,1,1,1,895
4033,50,162137,8140,0,0,0,65760,250000,0,"1","1",160000,158820,109500,0,1,1,0,575
4034,41,86473,1000,0,0,0,79200,750000,0,"0","0",480000,121200,60000,61200,1,1,0,686
4035,61,3789677,254800,5337600,501200,0,244920,17576000,0,"0","0",6640000,0,0,0,1,1,1,600
4036,22,46479,1800,0,0,0,5380,0,0,"0","0",0,286,0,0,2,1,1,750
4037,77,33984,500,0,0,0,26000,315000,0,"0","0",30000,12720,0,12720,1,1,0,816
4038,47,220506,12200,35000,0,40000,67000,440000,331000,"0","0",336000,0,0,0,1,1,1,703
4039,67,2840636,170000,7150000,1100000,0,171500,4e+05,8e+06,"0","0",0,0,0,0,1,1,1,900
4040,60,44101,1244,3474,0,0,47200,75000,0,"0","0",0,0,0,0,1,1,1,716
4041,58,45943076,21000,0,11222000,0,249800,13348000,0,"0","0",0,0,0,0,1,1,1,600
4042,85,47279,31200,0,0,0,11400,260000,0,"0","0",0,0,0,0,1,1,1,761
4043,42,118900,3700,6740,0,0,20320,375000,0,"0","0",148200,0,0,0,1,1,0,785
4044,59,137276,31000,12000,0,0,102600,4e+05,0,"0","0",168000,40180,0,34180,1,1,0,780
4045,44,146139,1500,27486,9060,0,108480,250000,0,"0","0",0,39400,0,39400,1,1,1,717
4047,94,21834,0,1442,0,0,0,0,0,"0","0",0,0,0,0,2,0,1,700
4048,47,81068,1050,0,0,0,24800,0,0,"0","0",0,95600,95600,0,2,1,0,824
4049,73,36751,412,0,0,0,12600,80000,0,"0","0",42000,0,0,0,1,1,0,795
4050,41,300710,19500,47990,423000,0,69600,6e+05,0,"0","0",294000,23800,0,23800,1,1,1,716
4051,63,829059,184000,0,8e+05,0,64400,460000,0,"0","0",0,0,0,0,1,1,1,900
4052,52,109604,4250,5000,0,0,58184,335400,0,"0","0",214000,25800,0,25800,1,1,0,743
4053,45,147220,10164,4132,0,0,54400,0,0,"0","0",0,45670,13000,32540,2,1,0,839
4054,57,297683,21930,170000,0,0,45800,750000,0,"0","0",371400,17200,0,10200,1,1,0,882
4055,35,46912,0,0,6000,0,15920,0,448640,"0","0",0,90,0,0,2,1,0,946
4056,44,79339,41000,200,0,0,10300,0,0,"0","0",0,0,0,0,2,1,1,773
4057,83,162569,37200,0,0,0,41040,205000,568000,"0","0",0,0,0,0,1,1,1,885
4058,38,50803,1200,0,0,0,28000,259000,0,"1","0",259000,43000,19000,24000,1,1,1,479
4059,76,915965,36000,0,3e+06,0,60400,950000,0,"0","0",0,0,0,0,1,1,1,776
4060,47,59018,3036,0,0,0,7000,0,0,"0","0",0,0,0,0,2,1,1,751
4061,52,540456,8000,400,0,0,92860,650000,0,"0","0",12600,0,0,0,1,1,0,921
4062,47,223749,5000,50000,4000,0,90440,250000,48642,"0","0",70000,51500,40000,11500,1,1,1,736
4063,68,54046,100,0,0,0,4360,2e+05,3800,"1","0",125000,0,0,0,1,1,1,526
4064,24,64206,0,0,0,0,10660,250000,0,"0","0",0,0,0,0,1,1,0,841
4065,23,12322,10,0,0,0,16600,0,0,"0","0",0,6500,6500,0,2,1,1,749
4066,41,177918,23600,33060,3168,0,94400,1400000,0,"0","0",0,25600,2000,23600,1,1,1,796
4067,31,226991,15000,27000,0,13000,37140,4e+05,0,"0","0",208000,0,0,0,1,1,1,683
4068,61,88419,8200,900,0,0,19000,190000,0,"0","0",133000,36400,35000,1400,1,1,0,764
4069,62,11727893,347800,248200,5938000,0,1818220,1114000,1999000,"0","0",0,0,0,0,1,1,1,900
4070,30,60531,1640,4040,0,0,35400,90000,0,"0","0",31600,0,0,0,1,1,1,699
4071,53,45398,6000,0,0,0,48300,0,0,"0","0",0,25250,0,25210,2,1,0,848
4072,92,16430,1500,0,0,0,0,97400,0,"1","0",59000,0,0,0,1,0,1,497
4073,74,158029,0,14000,370000,0,23000,450000,0,"0","0",115000,0,0,0,1,1,1,735
4074,61,430203,11000,0,4e+06,0,52800,635000,0,"0","0",395000,0,0,0,1,1,1,734
4075,51,484032,40100,310000,3e+05,0,97160,1800000,0,"0","0",870000,14800,0,14800,1,1,0,700
4076,60,197374,18020,0,0,0,28200,275000,0,"0","0",94800,0,0,0,1,1,1,760
4077,70,36535,100,23000,0,0,17200,4e+05,0,"0","0",0,0,0,0,1,1,1,772
4078,61,87338,4000,11700,0,0,45800,0,0,"0","0",0,14000,0,14000,2,1,0,848
4079,71,4423091,197000,0,13022000,0,151000,1400000,0,"0","0",0,0,0,0,1,1,1,900
4080,84,470629,140000,0,0,0,82400,150000,0,"0","0",0,0,0,0,1,1,1,900
4081,72,54910,5500,6000,0,0,6920,594000,0,"0","0",174000,0,0,0,1,1,0,783
4082,33,64855,6000,0,0,0,8480,260000,0,"0","0",252400,13920,10000,0,1,1,1,639
4083,51,46695,19500,0,0,0,0,0,0,"0","0",0,0,0,0,2,0,0,801
4084,50,156300,1050,11600,3580,0,88800,60000,0,"1","0",0,30000,0,30000,1,1,0,656
4085,38,140519,3100,13000,0,0,15000,245000,0,"0","0",150000,0,0,0,1,1,1,674
4086,80,37481698,54060,0,97536000,345086000,135880,899000,12900000,"0","0",0,0,0,0,1,1,1,900
4087,63,2187766,1104600,1476000,59348000,0,4629800,5428000,0,"0","0",0,0,0,0,1,1,1,900
4088,64,101606,6000,0,0,0,40600,260000,0,"0","0",120000,3040,0,3040,1,1,0,774
4089,40,88635,7500,0,0,0,43524,0,0,"0","0",0,14800,0,14800,2,1,1,749
4090,60,2730383,116020,104800,7500000,0,126000,1824000,0,"0","0",122200,0,0,0,1,1,1,863
4091,51,57072,1000,0,0,0,31400,0,0,"0","0",0,8550,8000,550,2,1,0,849
4092,83,107226,1680,112240,0,0,58400,1100000,0,"0","0",0,0,0,0,1,1,1,785
4093,60,25663009,1434800,29200000,15744000,0,485680,7130000,0,"0","0",0,0,0,0,1,1,1,900
4094,56,301142,25000,800,40160,0,71512,1e+06,0,"0","0",210000,50060,41000,9060,1,1,1,665
4095,63,2351307,102800,0,11180000,0,250000,4978000,0,"0","0",0,0,0,0,1,1,1,600
4096,61,22699,0,0,0,0,5740,0,0,"0","0",0,0,0,0,2,1,1,750
4097,43,29185,300,100,0,0,3600,0,0,"1","1",0,35000,35000,0,2,1,1,590
4098,50,172730,7100,66000,7500,0,43620,417000,0,"0","0",148000,7300,0,7300,1,1,0,821
4099,67,20970,10400,0,0,0,7060,151000,0,"0","0",0,0,0,0,1,1,0,811
4100,31,108091,800,5000,1600,0,11400,0,0,"0","0",0,18000,18000,0,2,1,0,849
4101,56,20321,284,0,0,0,25600,131600,0,"0","0",46200,0,0,0,1,1,1,697
4102,72,2179118,1029800,254000,48000,0,122680,1450000,0,"1","0",0,0,0,0,1,1,1,744
4103,38,42156,1000,0,0,0,0,0,0,"1","0",0,30000,30000,0,2,0,0,641
4104,47,168622,6700,0,0,0,18400,0,0,"0","0",0,142200,130000,12200,2,1,0,810
4105,48,3783,14000,0,1000,0,96800,450000,0,"1","1",359600,185400,120800,64600,1,1,0,548
4106,37,49722,1000,2000,0,0,56400,215000,0,"0","0",0,36350,5000,31300,1,1,0,817
4107,68,29185,100,0,0,0,25680,87400,0,"0","0",0,0,0,0,1,1,1,708
4108,51,83230,2320,0,0,0,38356,7e+05,0,"1","0",3e+05,14914,0,10200,1,1,1,508
4109,66,17078,6000,10000,0,0,25880,5e+05,0,"0","0",0,0,0,0,1,1,1,749
4110,69,83230,5000,86400,0,0,199900,150000,75000,"0","0",0,11400,0,11400,1,1,1,736
4111,31,29185,300,100,1000,0,0,0,0,"0","0",0,20000,20000,0,2,0,1,694
4112,52,1837550,225000,1250000,0,0,236600,1500000,0,"0","0",0,63700,4000,59700,1,1,1,611
4113,48,228289,125200,163400,147600,0,142800,2200000,0,"0","0",8e+05,0,0,0,1,1,1,660
4114,33,67017,950,20,0,0,15360,0,0,"1","0",0,8000,0,0,2,1,0,698
4115,80,1464225,6e+05,0,0,0,128200,3e+06,0,"0","0",0,0,0,0,1,1,1,900
4116,48,333353,32000,14000,0,0,16000,9e+05,0,"0","0",380000,300,0,0,1,1,1,759
4117,60,211426,4000,20000,0,0,38180,6e+05,0,"0","0",0,0,0,0,1,1,1,762
4118,56,242124,4000,21270,150,0,39800,748000,0,"0","0",245000,710,0,0,1,1,0,817
4119,30,8518,12000,0,598,0,27800,0,0,"0","0",0,0,0,0,2,1,1,759
4120,38,16862,0,0,0,0,16700,0,0,"0","0",0,0,0,0,2,1,1,751
4122,30,18808,230,0,0,0,5780,0,0,"1","1",0,25000,25000,0,2,1,1,593
4123,43,153500288,2681320,18893280,0,0,96000,13896000,0,"0","0",0,0,0,0,1,1,1,900
4124,47,197591,3444,6582,0,0,50400,0,0,"1","0",0,102000,82000,20000,2,1,0,713
4125,77,23218,1905,2290,0,0,18600,190000,2730,"0","0",100100,0,0,0,1,1,0,683
4126,25,43885,500,500,0,0,16200,0,0,"1","1",0,11220,1500,9720,2,1,1,598
4127,73,4835999,1415000,0,0,0,383500,3e+06,0,"0","0",0,0,0,0,1,1,0,970
4128,31,39994,280,0,0,0,0,130000,0,"1","1",145000,37526,37500,0,1,0,1,454
4129,52,205806,500,28624,29400,0,143254,1200000,0,"0","0",692400,81400,0,81400,1,1,0,682
4130,51,193267,29000,0,62600,0,23940,8e+05,0,"0","0",206000,0,0,0,1,1,0,865
4131,34,12539,0,0,0,0,15700,50000,0,"0","0",40000,0,0,0,1,1,1,692
4132,64,98363,0,0,0,0,55460,235000,2800,"0","0",0,15000,0,15000,1,1,0,813
4133,86,81717,0,0,13800,0,10160,750000,0,"0","0",0,0,0,0,1,1,1,793
4134,30,49722,364,0,0,0,13000,0,0,"0","0",0,9000,0,9000,2,1,1,748
4135,74,17727,1000,500,0,0,0,0,0,"0","0",0,0,0,0,2,0,0,799
4136,62,1560837,0,2e+05,1222000,0,25200,1870000,0,"0","0",175000,0,0,0,1,1,1,848
4137,77,1412968,354900,106400,0,0,872800,2644000,0,"0","0",1380000,0,0,0,1,1,1,600
4138,36,2875,1,0,0,0,0,0,0,"0","0",0,0,0,0,2,0,1,700
4139,51,514514,4700,6800,0,0,106200,1050000,10000,"0","0",380000,68200,0,68200,1,1,0,787
4140,62,445119,11500,0,480000,4e+05,28120,5e+05,0,"0","0",2e+05,0,0,0,1,1,1,839
4141,41,119549,3800,15000,1200,0,16600,0,0,"0","0",0,0,0,0,2,1,1,699
4143,35,21834,100,0,0,0,11340,0,0,"0","0",0,0,0,0,2,1,1,751
4144,45,51884,800,0,0,0,37320,0,0,"0","0",0,22000,0,22000,2,1,0,844
4146,69,135330,36500,1200,12000,0,6640,250000,0,"0","0",132000,0,0,0,1,1,0,758
4147,38,230018,9500,3900,340,0,82400,890000,3e+05,"0","0",230000,48180,5000,40800,1,1,0,851
4148,30,162569,4978,38000,0,0,28200,380000,0,"0","0",210000,17000,17000,0,1,1,1,675
4149,80,6205472,427060,0,3050000,0,95400,2278000,4095000,"0","0",0,0,0,0,1,1,0,999
4150,50,334866,20920,11592,0,0,65120,7e+05,0,"0","0",415000,421572,382200,39372,1,1,0,627
4151,71,41723,1600,0,0,0,0,2e+05,0,"0","0",0,0,0,0,1,0,1,668
4152,72,129709,68000,300,0,0,24780,375000,25000,"1","0",208600,0,0,0,1,1,1,534
4153,28,42156,186,6520,0,0,51680,0,0,"1","0",0,13400,0,13400,2,1,0,701
4154,73,60963,2500,1800,0,0,42200,150000,0,"0","0",110000,11600,0,11600,1,1,1,676
4155,62,102687,7000,7000,0,0,37120,5e+05,0,"0","0",2e+05,138300,130000,8300,1,1,0,738
4156,59,403829,63900,63600,8050000,0,184400,1800000,4e+05,"0","0",750000,60200,0,60200,1,1,1,600
4157,40,324922,40000,0,0,0,70000,1798000,0,"0","0",6e+05,10000,0,10000,1,1,1,645
4158,56,1223592,33000,82000,0,0,221300,1200000,0,"0","0",760400,70600,0,70600,1,1,1,600
4159,40,426960,229000,217000,0,0,109200,2400000,0,"0","0",1100000,37200,0,37200,1,1,1,600
4160,26,37400,1,0,0,0,32600,111000,0,"0","0",65000,20200,0,20200,1,1,1,684
4162,47,102687,386,0,0,0,36600,4e+05,0,"1","0",349000,0,0,0,1,1,1,446
4163,74,44101,1100,0,0,0,12200,280000,0,"1","0",83000,390,0,0,1,1,1,545
4164,64,802685,10000,0,0,0,35130,2e+06,0,"0","0",9e+05,0,0,0,1,1,1,600
4165,39,160840,6180,10940,0,0,24200,580000,0,"0","0",271000,42600,42600,0,1,1,0,767
4166,33,202995,5610,5580,1060,0,60200,0,0,"0","0",0,21540,14000,4000,2,1,1,750
4167,53,135114,2900,240000,0,0,76800,8e+05,0,"1","0",280000,20140,0,20140,1,1,0,690
4168,39,216182,95000,25000,0,0,0,4e+05,0,"0","0",212000,130000,130000,0,1,0,1,584
4169,65,35670,16000,0,0,0,9400,230000,0,"0","0",0,0,0,0,1,1,1,717
4170,85,417448,15000,4000,3e+06,0,77140,350000,72580,"0","0",0,0,0,0,1,1,1,900
4171,59,99444,650,0,0,0,46960,150000,29800,"1","0",0,11492,0,11492,1,1,0,662
4172,44,363619,12050,130000,233000,0,103000,8e+05,1e+05,"0","0",340000,0,0,0,1,1,0,834
4173,53,1947803,2e+05,840000,5e+05,0,49000,1500000,0,"0","0",4e+05,22400,0,22400,1,1,1,600
4174,56,1085235,20000,281732,3350000,740000,142200,2200000,0,"0","0",0,0,0,0,1,1,1,900
4175,43,62693,1608,500,0,0,39260,0,0,"0","0",0,14240,0,8800,2,1,0,851
4176,35,43669,600,0,0,0,5860,0,0,"0","0",0,15000,15000,0,2,1,0,844
4177,36,30482,700,0,0,0,10900,0,0,"1","1",0,4000,0,0,2,1,1,600
4178,42,98363,20000,15000,14400,0,0,0,0,"0","0",0,0,0,0,2,0,1,703
4179,70,445336,10000,20000,0,0,56000,0,75000,"0","0",0,205700,2e+05,5700,2,1,0,808
4180,63,4699805,0,0,8968000,0,29000,5500000,615000,"0","0",4e+05,0,0,0,1,1,1,780
4181,59,21713357,703200,95400,52412000,0,321800,2992000,0,"0","0",398400,0,0,0,1,1,1,600
4182,52,46241408,104700,40934000,30836000,37334000,296800,12636000,0,"0","0",0,0,0,0,1,1,1,900
4183,79,25942,300,0,0,0,7560,0,0,"0","0",0,0,0,0,2,1,1,751
4184,68,42134,10174,0,0,0,46620,750000,0,"0","0",0,3380,0,3380,1,1,0,885
4185,62,68097,400,0,0,0,41600,425000,0,"0","0",250000,16000,0,16000,1,1,0,751
4186,48,59450,22000,0,0,0,48920,0,0,"0","0",0,11200,0,11200,2,1,0,863
4187,46,24861,1386,1232,0,0,62360,450000,0,"0","0",284400,33040,0,33040,1,1,0,738
4188,74,111334,31600,20300,8000,0,4800,442600,0,"0","0",80000,0,0,0,1,1,1,750
4189,67,989034,95000,229000,0,0,357300,7700000,0,"0","0",2342000,0,0,0,1,1,1,600
4190,26,254014,7000,70000,15000,0,0,0,0,"1","0",0,0,0,0,2,0,1,572
4192,66,253366,0,15600,1e+05,0,36400,8e+05,0,"0","0",4e+05,0,0,0,1,1,1,780
4193,42,8582,378,0,0,0,16400,5e+05,0,"1","0",65000,0,0,0,1,1,0,664
4194,39,19240,8,1,0,0,4440,0,0,"0","0",0,0,0,0,2,1,1,750
4195,45,83230,500,0,0,0,71600,360000,0,"1","1",219000,39700,0,35800,1,1,0,609
4196,95,78258,140000,0,0,0,3000,650000,0,"0","0",301000,0,0,0,1,1,1,810
4197,67,11371,1520,44,0,0,5400,40000,0,"0","0",17000,800,0,0,1,1,0,797
4198,59,30266,6000,0,0,0,36760,0,0,"0","0",0,24200,0,20000,2,1,1,746
4199,43,2931433,0,1469000,0,0,75800,5e+06,0,"0","0",3760000,0,0,0,1,1,1,600
4200,55,366861,8652,48940,39200,0,32900,1109200,0,"0","0",507000,84400,84400,0,1,1,0,782
